"","age","black","south","kww","iq","married","exper","region","educ","wage"
"1337",26,0,0,36,129,0,2,"4",18,25.6555163856944
"1338",25,0,0,37,85,0,7,"4",12,19.8880013476145
"1339",27,0,1,39,106,1,7,"4",14,40.1737559742638
"1340",24,0,0,27,102.449781659389,0,6,"4",12,22.8712011465031
"1341",32,0,0,45,120,1,9,"4",17,31.9202355820233
"1342",28,0,0,28,107,1,10,"4",12,25.8046832928534
"1343",24,0,0,32,109,1,6,"4",12,28.2409651506881
"1344",24,0,0,28,102.449781659389,0,2,"4",16,34.4559576199494
"1345",31,0,0,49,106,0,13,"4",12,48.6261512926107
"1346",32,0,0,34,106,1,14,"4",12,38.7318766595495
"1347",27,0,0,32,95,1,7,"4",14,22.0259596808232
"1348",33,0,0,39,105,1,11,"3",16,34.4062438391187
"1349",26,0,0,44,131,0,4,"3",16,20.733241619213
"1350",30,0,0,32,93,1,13,"3",11,38.4335598661573
"1351",26,0,0,33,88,0,5,"3",15,19.8880013476145
"1352",27,0,0,38,100,1,9,"3",12,44.7480046367455
"1353",31,0,0,32,107,1,9,"3",16,34.8039962361142
"1354",24,0,0,35,104,1,2,"3",16,24.1141975286483
"1355",29,0,0,30,107,1,7,"3",16,44.4496808940865
"1356",29,0,0,42,126,1,5,"3",18,37.2900041746565
"1357",33,0,0,47,109,1,14,"3",13,52.4546018691045
"1358",28,0,0,42,112,1,10,"3",12,46.3887568198816
"1359",26,0,0,22,105,1,8,"3",12,28.2409651506881
"1360",25,0,0,36,133,1,3,"3",16,49.0736385366024
"1361",24,0,0,36,102.449781659389,1,2,"3",16,38.2346833385792
"1362",27,0,0,33,114,1,9,"3",12,32.2185627401988
"1363",30,0,0,38,99,0,8,"3",16,22.3242771995605
"1364",27,0,0,25,114,1,9,"3",12,28.8375984407085
"1365",33,0,0,34,102.449781659389,1,19,"3",8,27.3460034291605
"1366",29,0,0,35,123,1,11,"3",12,39.7760027709885
"1367",24,0,0,34,83,0,6,"3",12,7.95520031497862
"1368",28,0,0,42,102.449781659389,1,5,"3",17,22.970638001449
"1369",25,0,0,46,102.449781659389,1,5,"3",14,21.1310009593587
"1370",32,0,0,39,102.449781659389,1,18,"3",8,29.8320025562927
"1371",26,0,0,37,127,0,3,"3",17,43.057524850313
"1372",28,0,0,49,87,1,10,"3",12,33.9587640848183
"1373",27,0,0,48,100,1,9,"3",12,55.4377991594228
"1374",26,0,0,48,104,1,8,"3",12,54.6920069624905
"1375",24,0,0,49,106,1,6,"3",12,14.2199231323296
"1376",28,0,0,46,127,1,8,"3",14,25.506360373974
"1377",26,0,0,52,109,1,7,"3",13,32.3180070151516
"1378",31,0,0,48,85,1,13,"3",12,51.6590767124417
"1379",26,0,0,46,93,1,8,"3",12,34.8039962361142
"1380",31,0,0,30,102.449781659389,0,7,"4",18,15.6617983969033
"1381",33,0,0,40,100,1,15,"4",12,15.413199509025
"1382",27,0,0,37,102.449781659389,1,10,"4",11,16.6561962426754
"1383",25,0,0,20,71,1,8,"4",11,25.754959026676
"1384",28,0,0,36,88,0,6,"4",16,35.2514842833597
"1385",25,0,0,32,93,1,7,"4",12,30.9755585086705
"1386",28,0,0,26,98,1,9,"4",13,14.8165600041558
"1387",24,0,0,35,110,1,4,"4",14,31.0750037377985
"1388",29,0,0,37,113,1,7,"4",16,38.2346833385792
"1389",28,0,0,40,136,0,6,"4",16,22.8214810215177
"1390",31,0,0,31,109,1,13,"4",12,27.3460034291605
"1391",29,0,0,38,94,1,9,"4",14,23.3684036084782
"1392",33,0,0,36,77,1,15,"4",12,19.6891221033935
"1393",25,0,0,33,102.449781659389,1,5,"4",14,29.5336836846123
"1394",28,0,0,49,113,0,6,"4",16,51.6590767124417
"1395",34,0,0,36,102.449781659389,1,16,"4",12,19.8880013476145
"1396",26,0,0,34,125,1,8,"4",12,34.7045635116365
"1397",26,0,1,27,106,1,4,"4",16,35.4503583132348
"1398",24,0,0,33,102.449781659389,1,6,"4",12,27.3460034291605
"1399",27,0,0,37,108,1,7,"4",14,16.5567628488871
"1400",29,0,0,29,102.449781659389,1,11,"3",12,52.6037618096654
"1401",30,0,0,35,89,1,13,"3",11,29.3348036577803
"1402",24,0,0,39,102.449781659389,1,6,"3",12,31.4727607992855
"1403",26,0,0,24,84,0,10,"3",10,24.8600023373785
"1404",28,0,0,37,102.449781659389,1,8,"3",14,39.1793551773534
"1405",31,0,0,50,102.449781659389,1,7,"3",18,41.367046885465
"1406",26,0,0,44,102,1,8,"3",12,26.7990852525597
"1407",28,0,0,44,106,1,4,"7",18,28.6884451313709
"1408",30,0,0,40,102,1,10,"7",14,40.1737559742638
"1409",30,0,0,49,113,1,10,"7",14,35.8978368490354
"1410",26,0,1,26,96,1,8,"7",12,29.8320025562927
"1411",28,0,1,22,102.449781659389,1,12,"7",10,22.4734420275048
"1412",27,0,1,30,102.449781659389,1,14,"7",7,14.9160012497365
"1413",26,1,1,24,102.449781659389,0,8,"7",12,19.5399620950048
"1414",26,1,1,33.540668241647,102.449781659389,0,8,"5",12,9.94400065486735
"1415",33,0,1,51,102.449781659389,1,18,"5",9,37.2900041746565
"1416",26,0,1,31,107,0,4,"5",16,33.4615641236735
"1417",30,0,1,38,102.449781659389,1,10,"5",14,49.1730727089554
"1418",27,0,1,49,110,0,4,"5",17,43.7536044209579
"1419",26,0,1,35,106,1,7,"5",13,44.9965917812563
"1420",34,1,1,37,102.449781659389,1,14,"7",14,12.4300011450144
"1421",28,0,1,38,103,1,12,"7",10,25.8544049331466
"1422",27,0,1,20,53,0,9,"7",12,17.7003222613935
"1423",24,0,1,24,103,1,6,"7",12,13.8221608316518
"1424",25,1,1,16,76,0,7,"7",12,19.8880013476145
"1425",28,1,1,36,90,1,12,"7",10,13.5735600374381
"1426",31,0,1,31,96,1,14,"7",11,24.8600023373785
"1427",33,0,1,35,97,1,16,"7",11,29.9811535245566
"1428",25,0,1,26,102.449781659389,0,7,"7",12,19.8880013476145
"1429",28,1,1,35,87,0,10,"7",12,23.6170003613708
"1430",33,0,1,39,89,1,15,"7",12,54.6920069624905
"1431",26,0,1,44,118,0,6,"7",14,16.7556435350138
"1432",27,0,1,46,102.449781659389,1,10,"7",11,26.7493580209154
"1433",26,1,1,28,70,1,7,"7",13,20.0868779488733
"1434",27,0,1,34,104,1,5,"7",16,37.6380327193024
"1435",33,0,1,36,113,1,11,"7",16,27.5448858166919
"1436",29,0,1,36,116,1,7,"7",16,28.6884451313709
"1437",26,0,1,36,114,1,5,"7",15,21.4790414416921
"1438",29,0,1,33,102.449781659389,1,12,"7",11,27.3460034291605
"1439",24,0,1,41,102.449781659389,1,2,"7",16,39.6268446986762
"1440",27,0,1,29,116,0,7,"7",14,22.374002275758
"1441",29,0,1,43,109,1,10,"7",13,40.124037750774
"1442",24,0,1,31,102.449781659389,1,5,"7",13,29.8320025562927
"1443",34,0,1,35,102.449781659389,1,15,"7",13,46.3887568198816
"1444",33,0,1,29,80,1,16,"7",11,23.9153154700255
"1445",29,0,1,20,102.449781659389,1,11,"6",12,30.9755585086705
"1446",27,1,1,14,102.449781659389,1,11,"6",10,16.308159417941
"1447",26,0,1,40,116,1,4,"6",16,29.8320025562927
"1448",27,1,1,32,83,1,7,"6",14,34.4559576199494
"1449",33,0,1,47,104,1,12,"6",15,45.8915533389607
"1450",28,0,1,42,106,1,10,"6",12,35.8481280676297
"1451",25,1,1,26,99,1,7,"6",12,26.8488025072042
"1452",27,1,1,37,101,1,8,"6",13,22.8214810215177
"1453",27,1,1,38,74,0,8,"6",13,24.1141975286483
"1454",25,1,1,24,102.449781659389,0,7,"6",12,17.4019980849123
"1455",25,0,1,30,121,0,3,"6",16,9.94400065486735
"1456",30,1,1,30,102.449781659389,1,14,"6",10,25.8544049331466
"1457",25,1,1,26,102.449781659389,0,7,"6",12,12.4300011450144
"1458",28,1,0,22,102.449781659389,1,11,"6",11,25.0588768246906
"1459",28,1,1,21,77,1,10,"6",12,18.0483626447995
"1460",33,1,1,23,102.449781659389,1,16,"6",11,32.5168870033661
"1461",32,1,1,24,102.449781659389,1,14,"6",12,21.1310009593587
"1462",31,1,1,26,102.449781659389,0,13,"6",12,12.1814019821061
"1463",25,1,1,21,102.449781659389,0,8,"6",11,12.4300011450144
"1464",32,0,0,40,102.449781659389,1,13,"6",13,43.7038736282769
"1465",26,1,1,18,93,1,8,"6",12,34.157641211756
"1466",32,1,1,26,102.449781659389,1,15,"6",11,19.9874353246743
"1467",31,1,1,32,102.449781659389,0,13,"6",12,21.2801566731412
"1468",24,0,1,37,114,0,5,"6",13,16.1590034767987
"1469",27,0,1,40,103,0,4,"6",17,36.0469989975332
"1470",25,0,1,34,102.449781659389,1,7,"6",12,38.7816080950522
"1471",27,1,1,38,102.449781659389,1,7,"7",14,13.1260811669191
"1472",32,1,1,43,92,0,14,"7",12,22.374002275758
"1473",27,1,1,33,102.449781659389,0,7,"7",14,17.2031218867933
"1474",24,1,1,21,79,0,5,"7",13,17.4019980849123
"1475",24,1,1,24,102.449781659389,0,5,"7",13,19.8880013476145
"1476",32,0,1,34,92,1,14,"7",12,48.7256081140352
"1477",29,1,1,36,102.449781659389,1,11,"7",12,19.1421984940343
"1478",28,1,0,35,102.449781659389,0,5,"7",17,17.1036772838037
"1479",25,1,1,33.540668241647,99,0,3,"7",16,27.9923594832748
"1480",29,0,1,28,102.449781659389,1,16,"7",7,23.0203647537823
"1481",28,1,1,20,102.449781659389,0,10,"7",12,28.0918032721131
"1482",27,1,1,28,102.449781659389,1,9,"7",12,31.7213592801104
"1483",30,1,1,29,102.449781659389,1,14,"7",10,22.970638001449
"1484",27,1,1,35,99,1,8,"7",13,33.3123925487994
"1485",24,1,1,26,102.449781659389,0,5,"7",13,20.0868779488733
"1486",25,1,1,33,116,0,2,"7",17,18.5455597708471
"1487",24,1,1,20,102.449781659389,0,6,"7",12,11.4356005514707
"1488",32,1,1,40,102.449781659389,0,14,"7",12,27.7437593825127
"1489",29,1,1,18,102.449781659389,1,15,"7",8,14.9160012497365
"1490",29,0,1,40,102.449781659389,1,9,"7",14,45.3943538209815
"1491",27,0,1,41,98,1,3,"7",18,27.7437593825127
"1492",33,0,1,48,114,1,14,"7",13,26.3018808547367
"1493",26,0,1,45,102.449781659389,0,5,"7",15,16.4076018895366
"1494",26,0,1,28,102.449781659389,1,11,"7",9,18.645002051816
"1495",24,0,1,25,102.449781659389,1,5,"7",13,30.5778002599
"1496",27,0,1,34,119,1,7,"5",14,35.8481280676297
"1497",25,0,0,40,122,0,3,"5",16,26.3018808547367
"1498",34,1,1,42,77,1,16,"5",12,42.7094737625237
"1499",27,1,1,35,102.449781659389,1,7,"5",14,32.2682850360505
"1500",24,1,1,26,102.449781659389,1,8,"5",10,11.8333578116278
"1501",34,1,1,37,95,1,16,"5",12,13.6730016885379
"1502",26,1,1,24,89,1,6,"5",14,16.1590034767987
"1503",29,1,0,44,93,0,9,"5",14,17.7500370356898
"1504",30,1,1,35,102.449781659389,1,12,"5",12,19.1421984940343
"1505",24,0,1,25,116,1,4,"5",14,18.1478040251086
"1506",33,0,1,30,102.449781659389,1,19,"5",8,39.7760027709885
"1507",34,0,1,37,110,1,16,"5",12,23.9650416607536
"1508",29,0,1,39,132,1,6,"5",17,47.4826076729262
"1509",26,0,1,32,103,1,3,"5",17,22.970638001449
"1510",28,0,1,37,112,1,6,"5",16,20.733241619213
"1511",25,0,1,23,102.449781659389,1,9,"5",10,14.4187991928914
"1512",24,0,1,36,102.449781659389,1,6,"5",12,11.9328006864163
"1513",31,1,1,30,102.449781659389,1,13,"5",12,41.2178772723428
"1514",32,0,1,42,99,1,14,"5",12,17.9489183903312
"1515",28,0,1,46,138,1,6,"5",16,29.7325651488886
"1516",25,0,1,29,93,1,6,"5",13,37.2900041746565
"1517",25,1,1,28,88,0,3,"5",16,19.1421984940343
"1518",28,1,1,26,96,1,6,"5",16,30.8263990767636
"1519",34,0,1,45,106,1,15,"5",13,31.8705176955183
"1520",26,1,1,33,90,1,4,"5",16,23.2689646188339
"1521",24,1,1,29,102.449781659389,0,5,"5",13,19.1421984940343
"1522",25,1,1,25,93,1,7,"5",12,22.970638001449
"1523",27,0,1,32,92,1,9,"5",12,31.5722064181954
"1524",26,0,0,22,101,1,8,"5",12,19.8880013476145
"1525",27,0,1,27,100,1,8,"5",13,37.787199657817
"1526",27,0,1,35,91,1,8,"5",13,27.843196257688
"1527",34,0,1,48,95,1,16,"5",12,49.7200047694565
"1528",28,0,1,24,71,1,11,"7",11,21.1310009593587
"1529",30,1,1,28,89,1,12,"7",12,20.4349219783778
"1530",25,0,1,12,67,1,8,"7",11,8.8998820476707
"1531",32,0,1,44,96,1,8,"7",18,18.645002051816
"1532",28,0,1,45,127,0,4,"7",18,64.5365701950209
"1533",30,1,0,40,102.449781659389,1,9,"7",15,23.6667156683325
"1534",27,0,1,43,114,0,5,"7",16,38.5329998578877
"1535",27,0,1,37,112,1,9,"7",12,35.500074138995
"1536",28,1,1,34,57,0,12,"7",10,21.3298850809272
"1537",24,1,1,26,102.449781659389,0,5,"7",13,21.6281991771185
"1538",26,0,1,30,102,1,7,"7",13,43.5049964376483
"1539",33,1,1,29,103,0,13,"7",14,21.0812838690787
"1540",25,1,1,34,102.449781659389,0,7,"7",12,18.645002051816
"1541",25,1,1,23,102.449781659389,1,7,"7",12,24.3130755999973
"1542",24,1,1,30,102,1,3,"7",15,22.970638001449
"1543",34,1,1,33,102.449781659389,1,16,"7",12,16.904800323542
"1544",30,0,1,45,102.449781659389,1,12,"7",12,28.8873230409588
"1545",27,0,1,34,88,1,9,"7",12,25.6057987294393
"1546",25,0,1,32,88,1,7,"7",12,52.3551722697737
"1547",30,1,1,26,102.449781659389,1,12,"7",12,23.6170003613708
"1548",32,0,1,53,132,1,8,"7",18,74.6794363886502
"1549",33,0,0,45,110,0,12,"7",15,47.8306310311519
"1550",30,1,1,32,90,0,9,"7",15,11.4356005514707
"1551",29,1,1,28,96,1,5,"7",18,37.2900041746565
"1552",26,1,1,29,83,1,5,"7",15,11.1870011165716
"1553",26,1,1,32,86,1,7,"7",13,16.4573187823976
"1554",26,1,1,28,102.449781659389,1,9,"7",11,19.7388405749383
"1555",34,0,1,45,94,1,18,"5",10,37.2900041746565
"1556",25,0,1,20,86,1,7,"5",12,22.374002275758
"1557",25,1,1,40,110,1,6,"5",13,43.0078059283465
"1558",24,0,1,31,102.449781659389,0,10,"5",8,26.6001965399868
"1559",27,0,0,29,114,1,5,"5",16,42.0631268989574
"1560",26,0,0,39,130,0,4,"5",16,37.7374837524424
"1561",24,0,1,40,119,0,2,"5",16,29.8320025562927
"1562",34,0,1,26,94,1,16,"5",12,51.211597556419
"1563",32,0,1,52,125,1,12,"5",14,43.5547293803174
"1564",32,0,1,44,100,1,14,"5",12,28.2409651506881
"1565",25,0,1,27,108,0,3,"5",16,26.5007630108818
"1566",25,0,1,38,102.449781659389,1,7,"5",12,23.9153154700255
"1567",28,1,1,39,83,1,10,"5",12,30.0308737515759
"1568",27,0,1,32,86,1,9,"5",12,32.6660475587043
"1569",31,0,1,36,101,1,13,"5",12,31.0750037377985
"1570",29,1,1,16,70,1,11,"5",12,13.9215981023282
"1571",28,0,1,27,75,1,12,"5",10,24.8600023373785
"1572",26,0,1,24,105,1,8,"5",12,26.6001965399868
"1573",26,0,1,28,85,1,10,"5",10,40.6709645975779
"1574",34,0,1,33,102.449781659389,1,18,"5",10,31.0252856612722
"1575",28,0,1,36,89,1,12,"5",10,30.0308737515759
"1576",31,0,0,25,80,1,13,"5",12,25.1085980954804
"1577",30,0,0,20,72,1,12,"5",12,37.2900041746565
"1578",32,0,0,43,102.449781659389,1,14,"5",12,35.8481280676297
"1579",32,0,0,56,115,1,8,"5",18,33.511287133855
"1580",33,0,1,48,115,1,11,"5",16,45.3943538209815
"1581",30,1,1,40,102,1,7,"5",17,43.7038736282769
"1582",26,1,1,27,102.449781659389,1,8,"5",12,21.2304429670815
"1583",24,1,1,29,102.449781659389,1,10,"5",8,39.378244281789
"1584",29,1,1,44,99,0,9,"5",14,16.2584434707163
"1585",30,1,1,39,102.449781659389,0,14,"5",10,15.562363610565
"1586",34,1,0,34,102.449781659389,1,12,"5",16,39.0799242644435
"1587",31,0,0,40,107,1,7,"5",18,16.7556435350138
"1588",30,1,1,27,66,0,14,"5",10,19.1421984940343
"1589",27,1,1,47,108,0,5,"5",16,26.3018808547367
"1590",33,1,1,37,102.449781659389,1,17,"5",10,21.3298850809272
"1591",27,0,0,36,94,0,9,"5",12,48.9244792241956
"1592",34,0,1,27,93,0,16,"5",12,40.6212314954588
"1593",32,1,1,33.540668241647,102.449781659389,1,12,"5",14,37.0414010537023
"1594",24,1,1,31,102.449781659389,0,8,"5",10,17.1534011347566
"1595",34,1,1,43,102.449781659389,1,14,"5",14,27.5448858166919
"1596",24,1,1,28,85,0,5,"5",13,13.0763601690409
"1597",32,1,1,40,99,1,8,"5",18,37.0414010537023
"1598",29,1,1,42,102.449781659389,0,6,"5",17,33.4615641236735
"1599",32,1,1,36,86,0,9,"5",17,35.8481280676297
"1600",30,1,1,34,102.449781659389,1,11,"5",13,21.7773646486804
"1601",26,1,1,32,95,1,8,"6",12,27.0974060619149
"1602",25,1,1,33.540668241647,114,0,5,"6",14,12.4300011450144
"1603",27,1,1,33.540668241647,74,0,7,"6",14,31.0252856612722
"1604",29,0,1,36,102.449781659389,0,10,"6",13,19.8880013476145
"1605",29,0,1,46,128,1,7,"6",16,28.6884451313709
"1606",25,1,1,37,111,0,3,"6",16,40.4223667876428
"1607",34,1,1,38,101,0,16,"6",12,31.0750037377985
"1608",26,1,1,43,111,0,6,"6",14,24.1141975286483
"1609",28,0,1,42,92,0,6,"6",16,41.8145126446958
"1610",27,0,1,41,100,1,5,"6",16,43.0078059283465
"1611",26,0,1,48,123,1,4,"6",16,16.1590034767987
"1612",26,1,1,22,69,1,6,"6",14,23.7164451579866
"1613",25,1,1,30,79,1,3,"6",16,12.4300011450144
"1614",24,0,1,30,102.449781659389,0,6,"6",12,24.8600023373785
"1615",25,0,1,31,106,0,6,"5",13,25.6057987294393
"1616",28,0,1,27,106,0,4,"5",18,12.7283201939444
"1617",24,0,1,40,115,0,5,"5",13,35.6989547286382
"1618",30,0,0,42,102.449781659389,1,6,"5",18,39.57712392927
"1619",25,0,1,31,108,1,7,"5",12,37.2900041746565
"1620",24,1,1,26,102.449781659389,0,6,"5",12,20.83267925043
"1621",26,1,1,22,69,1,8,"5",12,21.4293229287962
"1622",25,1,0,27,86,1,7,"5",12,21.1310009593587
"1623",31,1,1,29,76,0,13,"5",12,10.9384010635718
"1624",29,1,1,40,115,1,10,"5",13,34.0582036459399
"1625",34,0,1,44,104,1,13,"5",15,24.8600023373785
"1626",26,0,1,37,115,0,4,"5",16,27.3957163620723
"1627",25,0,1,26,93,1,8,"5",11,34.8039962361142
"1628",32,0,1,39,91,1,14,"6",12,35.1520469888944
"1629",28,0,1,38,125,1,5,"7",17,26.0035626469547
"1630",24,0,1,26,102.449781659389,1,6,"7",12,21.5287623841516
"1631",25,0,1,22,89,1,5,"7",14,22.970638001449
"1632",24,0,1,16,102.449781659389,1,6,"7",12,19.7388405749383
"1633",26,0,1,26,92,1,5,"7",15,19.8880013476145
"1634",28,0,0,28,127,0,4,"7",18,43.3558486430535
"1635",26,0,1,38,80,1,8,"7",12,18.7941579196902
"1636",27,0,1,24,102.449781659389,1,9,"7",12,18.0980797598996
"1637",31,0,1,44,102.449781659389,1,10,"7",15,47.8306310311519
"1638",30,0,1,36,112,0,9,"7",15,39.8257265162411
"1639",32,0,1,12,102.449781659389,1,21,"7",5,19.8880013476145
"1640",29,1,1,29,102.449781659389,0,10,"5",13,26.8488025072042
"1641",30,0,1,35,90,1,14,"5",10,22.374002275758
"1642",27,1,1,34,102.449781659389,0,6,"5",15,21.7773646486804
"1643",26,1,1,23,84,0,8,"5",12,17.899201350547
"1644",27,0,1,30,102.449781659389,1,9,"6",12,26.3018808547367
"1645",26,1,1,43,120,1,8,"6",12,35.8481280676297
"1646",31,0,1,31,102.449781659389,0,23,"6",2,17.1534011347566
"1647",27,0,0,41,102.449781659389,1,10,"6",11,52.3054408754113
"1648",28,0,1,44,106,0,6,"6",16,36.0967253583507
"1649",33,1,0,24,76,0,15,"6",12,26.9979547923841
"1650",33,0,0,48,115,1,11,"6",16,59.7634354359653
"1651",24,0,1,33,102.449781659389,1,2,"6",16,19.8880013476145
"1652",32,1,1,32,89,1,17,"6",9,18.645002051816
"1653",30,1,1,29,102.449781659389,1,13,"7",11,13.9713215222598
"1654",24,1,1,24,102.449781659389,0,6,"7",12,6.31444109375884
"1655",32,1,0,39,102,0,14,"7",12,69.2599546930219
"1656",30,0,1,47,104,1,12,"7",12,32.2682850360505
"1657",31,0,1,37,102.449781659389,0,9,"7",16,20.8823975279019
"1658",27,0,1,40,122,1,5,"7",16,22.6226002939773
"1659",25,1,1,23,107,1,7,"7",12,32.8649223075452
"1660",24,0,1,30,102.449781659389,1,6,"5",12,18.8935997929227
"1661",34,1,1,26,102.449781659389,0,18,"5",10,15.6617983969033
"1662",24,0,1,41,102.449781659389,1,4,"5",14,22.4734420275048
"1663",28,0,1,42,100,1,10,"5",12,31.0750037377985
"1664",24,0,1,30,102.449781659389,0,4,"5",14,29.8817176610683
"1665",27,0,1,32,100,1,8,"5",13,24.8102764636678
"1666",31,0,1,24,102.449781659389,1,17,"5",8,34.4559576199494
"1667",32,0,1,40,129,1,8,"5",18,26.6001965399868
"1668",26,0,0,24,102.449781659389,1,13,"5",7,23.1197996780624
"1669",24,0,1,32,102.449781659389,1,6,"5",12,19.8880013476145
"1670",27,0,1,40,129,1,3,"5",18,18.2969604366972
"1671",25,0,1,22,102.449781659389,1,11,"5",8,34.8039962361142
"1672",31,0,0,39,112,1,9,"5",16,47.8306310311519
"1673",24,0,1,13,102.449781659389,1,12,"5",6,18.1478040251086
"1674",33,0,1,35,102.449781659389,0,18,"5",9,23.6170003613708
"1675",24,0,1,15,102.449781659389,1,6,"5",12,9.94400065486735
"1676",24,1,0,23,102.449781659389,1,9,"5",9,29.8320025562927
"1677",27,1,0,17,76,0,9,"5",12,25.1085980954804
"1678",31,1,1,36,82,1,9,"5",16,28.6884451313709
"1679",24,1,1,20,102.449781659389,0,6,"5",12,22.722039755346
"1680",34,0,1,45,97,0,16,"5",12,37.2900041746565
"1681",32,0,1,38,98,1,15,"5",11,28.6884451313709
"1682",24,0,1,34,124,0,3,"5",15,14.3690795763699
"1683",25,1,1,31,102.449781659389,1,7,"5",12,11.1372781893812
"1684",24,1,1,33.540668241647,102.449781659389,0,8,"5",10,18.0483626447995
"1685",26,1,1,25,102.449781659389,0,10,"5",10,11.3858801780902
"1686",26,1,1,20,81,0,11,"5",9,11.6344822872573
"1687",24,1,1,33.540668241647,102.449781659389,1,4,"5",14,23.1197996780624
"1688",27,0,1,34,60,0,5,"5",16,103.566752537051
"1689",31,1,1,44,102.449781659389,1,10,"5",15,21.2304429670815
"1690",33,0,1,44,100,0,15,"5",12,33.7101636456615
"1691",27,0,1,30,84,0,8,"5",13,15.562363610565
"1692",28,0,1,45,132,1,4,"5",18,29.8817176610683
"1693",33,0,1,35,96,1,17,"5",10,24.8600023373785
"1694",28,0,1,35,100,0,10,"5",12,18.645002051816
"1695",34,1,1,30,109,1,16,"5",12,27.3460034291605
"1696",28,1,0,41,102.449781659389,1,5,"6",17,34.90344755405
"1697",33,1,1,34,84,1,11,"6",16,31.0750037377985
"1698",34,1,1,31,90,1,14,"6",14,21.0315634094208
"1699",28,1,1,28,102.449781659389,1,11,"6",11,17.6506036490926
"1700",26,0,1,30,98,0,8,"6",12,25.8046832928534
"1701",24,0,1,40,120,1,4,"6",14,17.849477330322
"1702",27,1,1,26,63,1,10,"6",11,17.3522817227683
"1703",31,1,1,29,102.449781659389,1,13,"6",12,14.5679575871501
"1704",28,1,1,40,100,1,4,"6",18,22.0259596808232
"1705",34,1,1,20,102.449781659389,1,22,"6",6,13.4244012280332
"1706",28,0,1,36,110,1,8,"6",14,19.1421984940343
"1707",27,0,1,43,83,1,9,"6",12,21.7773646486804
"1708",30,0,1,38,88,1,13,"6",11,20.733241619213
"1709",31,0,1,41,98,1,14,"6",11,23.9153154700255
"1710",30,0,1,49,113,1,8,"6",16,29.6331200647525
"1711",28,1,1,22,103,1,10,"6",12,29.8320025562927
"1712",27,1,1,19,102.449781659389,0,7,"6",14,12.4300011450144
"1713",31,1,1,18,97,1,13,"6",12,26.4013234951007
"1714",26,1,1,17,102.449781659389,1,8,"6",12,29.3845168538955
"1715",33,1,0,32,76,1,15,"6",12,25.0091586118359
"1716",25,1,0,27,102.449781659389,1,8,"6",11,23.6170003613708
"1717",31,0,1,44,126,0,9,"5",16,68.315282553629
"1718",24,0,0,49,102.449781659389,0,1,"5",17,16.1590034767987
"1719",25,0,1,33.540668241647,108,1,5,"5",14,28.6884451313709
"1720",25,0,0,44,127,1,7,"5",12,34.90344755405
"1721",25,0,1,32,112,0,3,"5",16,22.0756834447582
"1722",27,1,1,29,99,0,8,"5",13,27.843196257688
"1723",32,0,1,39,94,1,13,"5",13,47.8306310311519
"1724",26,0,1,28,102.449781659389,0,8,"5",12,15.413199509025
"1725",33,0,1,48,127,1,10,"5",17,63.0946914796876
"1726",28,0,0,48,97,0,6,"5",16,24.8600023373785
"1727",30,0,0,52,114,0,8,"5",16,28.9867531687809
"1728",25,0,0,33,116,0,2,"5",17,5.56863908408429
"1729",33,0,0,45,125,1,13,"5",14,33.4615641236735
"1730",29,0,1,43,104,1,6,"5",17,95.6115549829222
"1731",24,1,1,27,102.449781659389,0,4,"5",14,19.8880013476145
"1732",25,1,1,27,99,1,7,"5",12,22.8712011465031
"1733",30,1,1,33.540668241647,102.449781659389,0,12,"5",12,12.1814019821061
"1734",27,1,1,44,127,1,5,"5",16,15.6617983969033
"1735",26,0,1,37,103,1,6,"5",14,31.8705176955183
"1736",25,0,1,23,98,1,7,"5",12,37.2900041746565
"1737",25,0,0,35,102.449781659389,1,2,"5",17,15.3137583930656
"1738",29,0,0,42,137,1,6,"5",17,17.4019980849123
"1739",27,0,0,32,137,0,3,"5",18,22.970638001449
"1740",34,0,0,51,103,1,13,"5",15,57.3768903720244
"1741",34,0,1,44,111,1,12,"5",16,86.9105578461503
"1742",33,0,0,51,115,1,10,"5",17,38.2346833385792
"1743",29,0,0,42,109,1,8,"7",15,36.2956081193478
"1744",30,0,1,49,107,1,6,"7",18,36.5939209430932
"1745",25,0,1,34,128,1,3,"7",16,24.8600023373785
"1746",24,0,1,36,123,0,2,"7",16,18.1478040251086
"1747",24,0,1,25,91,1,5,"7",13,16.5567628488871
"1748",33,0,1,40,102.449781659389,1,15,"7",12,35.8481280676297
"1749",27,0,1,21,89,1,9,"7",12,18.645002051816
"1750",26,0,1,31,102.449781659389,1,8,"7",12,12.4300011450144
"1751",30,0,1,34,87,1,7,"7",17,17.9489183903312
"1752",32,0,1,28,102.449781659389,1,19,"6",7,14.0707583072949
"1753",34,0,1,37,102.449781659389,1,16,"6",12,20.6337965046218
"1754",27,0,1,38,101,1,5,"6",16,25.9538387962939
"1755",33,0,1,33,90,1,15,"6",12,35.1023164090198
"1756",26,0,1,41,104,1,4,"6",16,20.3354822600569
"1757",24,0,1,39,105,1,6,"6",12,20.6835234033375
"1758",30,0,0,27,100,0,12,"6",12,39.0799242644435
"1759",27,0,1,40,111,1,5,"6",16,28.6884451313709
"1760",24,0,1,39,95,1,2,"6",16,23.7661544825496
"1761",27,0,1,44,125,0,4,"6",17,31.0750037377985
"1762",24,0,1,35,95,0,1,"6",17,25.1085980954804
"1763",32,0,1,37,102.449781659389,1,14,"6",12,14.2696369534133
